,Client,Municipal Decision,Subject,Position,Narrative,City Official
3185,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - DIRECTOR OF MARITIME
3186,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - DIRECTOR OF ENVIRONMENTAL PROGRAMS AND PLANNING
3187,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - UTILITIES SUPERVISOR
3188,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - PORT ASSOCIATE ENVIRONMENTAL SCIENTIST
3189,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Office of the City Attorney - City Attorney
3190,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Office of the City Attorney - Deputy City Attorney IV, Senior"
3191,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - Chief Operating Officer
3192,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - Director of Governmental Affairs
3193,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - Director of Social Responsibility
3194,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Andreas Cluver, Board of Port"
3195,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Michael Colbruno, Board of Port"
3196,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Ces Butner, Board of Port"
3197,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Joan Story, Board of Port"
3198,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - EXECUTIVE DIRECTOR
3199,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - DIRECTOR OF MARITIME
3200,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - DIRECTOR OF ENVIRONMENTAL PROGRAMS AND PLANNING
3201,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - UTILITIES SUPERVISOR
3202,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - PORT ASSOCIATE ENVIRONMENTAL SCIENTIST
3203,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Office of the City Attorney - City Attorney
3204,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Office of the City Attorney - Deputy City Attorney IV, Senior"
3205,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - Chief Operating Officer
3206,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - Director of Governmental Affairs
3207,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,Port of Oakland - Director of Social Responsibility
3208,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Andreas Cluver, Board of Port"
3209,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Michael Colbruno, Board of Port"
3210,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Ces Butner, Board of Port"
3211,Earthjustice,"Ordinance, Policy, or Other Legislative Matter",Environment,Policy development,Advocating to transition the Port of Oakland to zero-emissions operations.,"Joan Story, Board of Port"
3212,bp pulse,Information only,Public Works,Informational meeting,Discussion of a possible joint federal Charging and Fueling Infrastructure application related to a 2.3 acre parcel in the City of Oakland. The proposal focused on creating a mix-use electric vehicle charging facility for City fleets and the public.,"Department of Transportation - Assistant Director, Public Works Agency"
3213,Insight Terminal Solutions,"Land Use (Permit, Zoning, Study)",Transportation,Informational meeting,Discussion of No-Coal Options at Terminal,"Janani Ramachandran, Council Member, District 4"
3214,Insight Terminal Solutions,"Land Use (Permit, Zoning, Study)",Transportation,Informational meeting,Discussion of No-Coal Options at Terminal,"Noel Gallo, Council Member, District 5"
3215,Insight Terminal Solutions,"Land Use (Permit, Zoning, Study)",Transportation,Informational meeting,Discussion of No-Coal Options at Terminal,"Kevin Jenkins, Council Member, District 6"
3216,Bridge Association of Realtors,"Ordinance, Policy, or Other Legislative Matter",Housing/Property Tax,Policy development,Determine date for end of eviction moratorium and discuss just cause amendments.,"Kevin Jenkins, Council Member, District 6"
3217,Verizon,"Other Permits, Administrative Decisions",Technology,Support,Expedited implementation of high bandwidth telecommunications infrastructure in digital equity zones across Oakland.,Planning & Building Department - Director of Planning & Building
3218,Verizon,"Other Permits, Administrative Decisions",Technology,Support,Expedited implementation of high bandwidth telecommunications infrastructure in digital equity zones across Oakland.,"Sheng Thao, Mayor"
3219,Verizon,"Other Permits, Administrative Decisions",Transportation,Support,Expedited implementation of high bandwidth telecommunications infrastructure in digital equity zones across Oakland.,City Administrator's Office - Assistant City Administrator
3220,Marshall Retail Group,Public Contract,Airport,Support,Increased local retail products and local economic benefit from retail at the Oakland International Airport.,"Barbara Leslie, Board of Port"
3221,Marshall Retail Group,Public Contract,Airport,Support,Increased local retail products and local economic benefit from retail at the Oakland International Airport.,"Andreas Cluver, Board of Port"
3222,Marshall Retail Group,Public Contract,Airport,Support,Increased local retail products and local economic benefit from retail at the Oakland International Airport.,"Michael Colbruno, Board of Port"
3223,Marshall Retail Group,Public Contract,Airport,Support,Increased local retail products and local economic benefit from retail at the Oakland International Airport.,"Ces Butner, Board of Port"
3224,Marshall Retail Group,Public Contract,Airport,Support,Increased local retail products and local economic benefit from retail at the Oakland International Airport.,"Joan Story, Board of Port"
3225,Nema Link,"Ordinance, Policy, or Other Legislative Matter",Economic Development,Support,Approval of relocation agreements with Becker to allow for five new digital billboards on private property along freeways that will fund the City and community at historic levels.,"Sheng Thao, Mayor"
3226,Nema Link,"Ordinance, Policy, or Other Legislative Matter",Economic Development,Support,Approval of relocation agreements with Becker to allow for five new digital billboards on private property along freeways that will fund the City and community at historic levels.,"Nikki Fortunato Bas, Council Member, District 2"
3227,Nema Link,"Ordinance, Policy, or Other Legislative Matter",Economic Development,Support,Approval of relocation agreements with Becker to allow for five new digital billboards on private property along freeways that will fund the City and community at historic levels.,"Dan Kalb, Council Member, District 1"
3228,Nema Link,"Ordinance, Policy, or Other Legislative Matter",Economic Development,Support,Approval of relocation agreements with Becker to allow for five new digital billboards on private property along freeways that will fund the City and community at historic levels.,"Carroll Fife, Council Member, District 3"
